method,kind,params,acc,avg_scales
stab_r2_d0.5_e0.02_m2,stability,"{""r"": 2, ""delta"": 0.5, ""eps"": 0.02, ""min_scale"": 2}",0.40385185185185185,9.343
stab_r2_d0.65_e1.0_m1,stability,"{""r"": 2, ""delta"": 0.65, ""eps"": 1.0, ""min_scale"": 1}",0.4041851851851852,9.609370370370371
stab_r2_d0.65_e1.0_m2,stability,"{""r"": 2, ""delta"": 0.65, ""eps"": 1.0, ""min_scale"": 2}",0.4041851851851852,9.609370370370371
stab_r2_d0.65_e0.1_m1,stability,"{""r"": 2, ""delta"": 0.65, ""eps"": 0.1, ""min_scale"": 1}",0.4043333333333333,9.620185185185186
stab_r2_d0.65_e0.1_m2,stability,"{""r"": 2, ""delta"": 0.65, ""eps"": 0.1, ""min_scale"": 2}",0.4043333333333333,9.620185185185186
stab_r2_d0.65_e0.05_m1,stability,"{""r"": 2, ""delta"": 0.65, ""eps"": 0.05, ""min_scale"": 1}",0.4043703703703704,9.63248148148148
stab_r2_d0.65_e0.05_m2,stability,"{""r"": 2, ""delta"": 0.65, ""eps"": 0.05, ""min_scale"": 2}",0.4043703703703704,9.63248148148148
stab_r2_d0.65_e0.02_m1,stability,"{""r"": 2, ""delta"": 0.65, ""eps"": 0.02, ""min_scale"": 1}",0.4045925925925926,9.656703703703704
stab_r2_d0.65_e0.02_m2,stability,"{""r"": 2, ""delta"": 0.65, ""eps"": 0.02, ""min_scale"": 2}",0.4045925925925926,9.656703703703704
stab_r3_d0.0_e1.0_m1,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 1.0, ""min_scale"": 1}",0.2802962962962963,4.056185185185186
stab_r3_d0.0_e1.0_m2,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 1.0, ""min_scale"": 2}",0.2802962962962963,4.056185185185186
stab_r3_d0.0_e0.1_m1,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 0.1, ""min_scale"": 1}",0.2802962962962963,4.058666666666666
stab_r3_d0.0_e0.1_m2,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 0.1, ""min_scale"": 2}",0.2802962962962963,4.058666666666666
stab_r3_d0.0_e0.05_m1,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 0.05, ""min_scale"": 1}",0.2821111111111111,4.080666666666667
stab_r3_d0.0_e0.05_m2,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 0.05, ""min_scale"": 2}",0.2821111111111111,4.080666666666667
stab_r3_d0.0_e0.02_m1,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 0.02, ""min_scale"": 1}",0.29114814814814816,4.206814814814815
stab_r3_d0.0_e0.02_m2,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 0.02, ""min_scale"": 2}",0.29114814814814816,4.206814814814815
stab_r3_d0.2_e1.0_m1,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 1.0, ""min_scale"": 1}",0.3865925925925926,7.750481481481481
stab_r3_d0.2_e1.0_m2,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 1.0, ""min_scale"": 2}",0.3865925925925926,7.750481481481481
stab_r3_d0.2_e0.1_m1,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 0.1, ""min_scale"": 1}",0.38655555555555554,7.752888888888889
stab_r3_d0.2_e0.1_m2,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 0.1, ""min_scale"": 2}",0.38655555555555554,7.752888888888889
stab_r3_d0.2_e0.05_m1,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 0.05, ""min_scale"": 1}",0.3865925925925926,7.766962962962963
stab_r3_d0.2_e0.05_m2,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 0.05, ""min_scale"": 2}",0.3865925925925926,7.766962962962963
stab_r3_d0.2_e0.02_m1,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 0.02, ""min_scale"": 1}",0.38837037037037037,7.852037037037037
stab_r3_d0.2_e0.02_m2,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 0.02, ""min_scale"": 2}",0.38837037037037037,7.852037037037037
stab_r3_d0.35_e1.0_m1,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 1.0, ""min_scale"": 1}",0.4019259259259259,8.766925925925927
stab_r3_d0.35_e1.0_m2,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 1.0, ""min_scale"": 2}",0.4019259259259259,8.766925925925927
stab_r3_d0.35_e0.1_m1,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 0.1, ""min_scale"": 1}",0.4019259259259259,8.769777777777778
stab_r3_d0.35_e0.1_m2,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 0.1, ""min_scale"": 2}",0.4019259259259259,8.769777777777778
stab_r3_d0.35_e0.05_m1,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 0.05, ""min_scale"": 1}",0.40196296296296297,8.783296296296296
stab_r3_d0.35_e0.05_m2,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 0.05, ""min_scale"": 2}",0.40196296296296297,8.783296296296296
stab_r3_d0.35_e0.02_m1,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 0.02, ""min_scale"": 1}",0.4024814814814815,8.836222222222222
stab_r3_d0.35_e0.02_m2,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 0.02, ""min_scale"": 2}",0.4024814814814815,8.836222222222222
stab_r3_d0.5_e1.0_m1,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 1.0, ""min_scale"": 1}",0.4040740740740741,9.335962962962963
stab_r3_d0.5_e1.0_m2,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 1.0, ""min_scale"": 2}",0.4040740740740741,9.335962962962963
stab_r3_d0.5_e0.1_m1,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 0.1, ""min_scale"": 1}",0.4040740740740741,9.338703703703704
stab_r3_d0.5_e0.1_m2,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 0.1, ""min_scale"": 2}",0.4040740740740741,9.338703703703704
stab_r3_d0.5_e0.05_m1,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 0.05, ""min_scale"": 1}",0.404,9.347666666666667
stab_r3_d0.5_e0.05_m2,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 0.05, ""min_scale"": 2}",0.404,9.347666666666667
stab_r3_d0.5_e0.02_m1,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 0.02, ""min_scale"": 1}",0.4042222222222222,9.378037037037037
stab_r3_d0.5_e0.02_m2,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 0.02, ""min_scale"": 2}",0.4042222222222222,9.378037037037037
stab_r3_d0.65_e1.0_m1,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 1.0, ""min_scale"": 1}",0.4047037037037037,9.648703703703704
stab_r3_d0.65_e1.0_m2,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 1.0, ""min_scale"": 2}",0.4047037037037037,9.648703703703704
stab_r3_d0.65_e0.1_m1,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 0.1, ""min_scale"": 1}",0.4047037037037037,9.651148148148149
stab_r3_d0.65_e0.1_m2,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 0.1, ""min_scale"": 2}",0.4047037037037037,9.651148148148149
stab_r3_d0.65_e0.05_m1,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 0.05, ""min_scale"": 1}",0.4046666666666667,9.656296296296297
stab_r3_d0.65_e0.05_m2,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 0.05, ""min_scale"": 2}",0.4046666666666667,9.656296296296297
stab_r3_d0.65_e0.02_m1,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 0.02, ""min_scale"": 1}",0.40474074074074073,9.672703703703704
stab_r3_d0.65_e0.02_m2,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 0.02, ""min_scale"": 2}",0.40474074074074073,9.672703703703704
margin_d0.2,margin_only,"{""delta"": 0.2}",0.3672592592592593,7.0648888888888886
margin_d0.35,margin_only,"{""delta"": 0.35}",0.3982962962962963,8.495666666666667
margin_d0.5,margin_only,"{""delta"": 0.5}",0.4031851851851852,9.218407407407408
margin_d0.65,margin_only,"{""delta"": 0.65}",0.4040740740740741,9.599481481481481
