method,kind,params,acc,avg_scales
stab_r2_d0.35_e0.02_m1,stability,"{""r"": 2, ""delta"": 0.35, ""eps"": 0.02, ""min_scale"": 1}",0.8476319350473613,4.456698240866035
stab_r2_d0.35_e0.02_m2,stability,"{""r"": 2, ""delta"": 0.35, ""eps"": 0.02, ""min_scale"": 2}",0.8476319350473613,4.456698240866035
stab_r2_d0.5_e1.0_m1,stability,"{""r"": 2, ""delta"": 0.5, ""eps"": 1.0, ""min_scale"": 1}",0.8411366711772665,4.261028416779432
stab_r2_d0.5_e1.0_m2,stability,"{""r"": 2, ""delta"": 0.5, ""eps"": 1.0, ""min_scale"": 2}",0.8411366711772665,4.261028416779432
stab_r2_d0.5_e0.1_m1,stability,"{""r"": 2, ""delta"": 0.5, ""eps"": 0.1, ""min_scale"": 1}",0.8441136671177266,4.440054127198917
stab_r2_d0.5_e0.1_m2,stability,"{""r"": 2, ""delta"": 0.5, ""eps"": 0.1, ""min_scale"": 2}",0.8441136671177266,4.440054127198917
stab_r2_d0.5_e0.05_m1,stability,"{""r"": 2, ""delta"": 0.5, ""eps"": 0.05, ""min_scale"": 1}",0.8487144790257104,4.62381596752368
stab_r2_d0.5_e0.05_m2,stability,"{""r"": 2, ""delta"": 0.5, ""eps"": 0.05, ""min_scale"": 2}",0.8487144790257104,4.62381596752368
stab_r2_d0.5_e0.02_m1,stability,"{""r"": 2, ""delta"": 0.5, ""eps"": 0.02, ""min_scale"": 1}",0.8549391069012179,4.934370771312585
stab_r2_d0.5_e0.02_m2,stability,"{""r"": 2, ""delta"": 0.5, ""eps"": 0.02, ""min_scale"": 2}",0.8549391069012179,4.934370771312585
stab_r2_d0.65_e1.0_m1,stability,"{""r"": 2, ""delta"": 0.65, ""eps"": 1.0, ""min_scale"": 1}",0.8519621109607578,4.949797023004059
stab_r2_d0.65_e1.0_m2,stability,"{""r"": 2, ""delta"": 0.65, ""eps"": 1.0, ""min_scale"": 2}",0.8519621109607578,4.949797023004059
stab_r2_d0.65_e0.1_m1,stability,"{""r"": 2, ""delta"": 0.65, ""eps"": 0.1, ""min_scale"": 1}",0.8535859269282815,5.099458728010825
stab_r2_d0.65_e0.1_m2,stability,"{""r"": 2, ""delta"": 0.65, ""eps"": 0.1, ""min_scale"": 2}",0.8535859269282815,5.099458728010825
stab_r2_d0.65_e0.05_m1,stability,"{""r"": 2, ""delta"": 0.65, ""eps"": 0.05, ""min_scale"": 1}",0.8553450608930988,5.239106901217862
stab_r2_d0.65_e0.05_m2,stability,"{""r"": 2, ""delta"": 0.65, ""eps"": 0.05, ""min_scale"": 2}",0.8553450608930988,5.239106901217862
stab_r2_d0.65_e0.02_m1,stability,"{""r"": 2, ""delta"": 0.65, ""eps"": 0.02, ""min_scale"": 1}",0.8580514208389716,5.476725304465494
stab_r2_d0.65_e0.02_m2,stability,"{""r"": 2, ""delta"": 0.65, ""eps"": 0.02, ""min_scale"": 2}",0.8580514208389716,5.476725304465494
stab_r3_d0.0_e1.0_m1,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 1.0, ""min_scale"": 1}",0.8162381596752368,3.8686062246278756
stab_r3_d0.0_e1.0_m2,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 1.0, ""min_scale"": 2}",0.8162381596752368,3.8686062246278756
stab_r3_d0.0_e0.1_m1,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 0.1, ""min_scale"": 1}",0.8186738836265224,3.912855209742896
stab_r3_d0.0_e0.1_m2,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 0.1, ""min_scale"": 2}",0.8186738836265224,3.912855209742896
stab_r3_d0.0_e0.05_m1,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 0.05, ""min_scale"": 1}",0.8223274695534506,3.9933694181326116
stab_r3_d0.0_e0.05_m2,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 0.05, ""min_scale"": 2}",0.8223274695534506,3.9933694181326116
stab_r3_d0.0_e0.02_m1,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 0.02, ""min_scale"": 1}",0.8311231393775372,4.196617050067659
stab_r3_d0.0_e0.02_m2,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 0.02, ""min_scale"": 2}",0.8311231393775372,4.196617050067659
stab_r3_d0.2_e1.0_m1,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 1.0, ""min_scale"": 1}",0.8368064952638701,4.243166441136671
stab_r3_d0.2_e1.0_m2,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 1.0, ""min_scale"": 2}",0.8368064952638701,4.243166441136671
stab_r3_d0.2_e0.1_m1,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 0.1, ""min_scale"": 1}",0.8376184032476319,4.28213802435724
stab_r3_d0.2_e0.1_m2,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 0.1, ""min_scale"": 2}",0.8376184032476319,4.28213802435724
stab_r3_d0.2_e0.05_m1,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 0.05, ""min_scale"": 1}",0.840595399188092,4.358186738836265
stab_r3_d0.2_e0.05_m2,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 0.05, ""min_scale"": 2}",0.840595399188092,4.358186738836265
stab_r3_d0.2_e0.02_m1,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 0.02, ""min_scale"": 1}",0.8457374830852503,4.534506089309878
stab_r3_d0.2_e0.02_m2,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 0.02, ""min_scale"": 2}",0.8457374830852503,4.534506089309878
stab_r3_d0.35_e1.0_m1,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 1.0, ""min_scale"": 1}",0.8461434370771312,4.638700947225981
stab_r3_d0.35_e1.0_m2,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 1.0, ""min_scale"": 2}",0.8461434370771312,4.638700947225981
stab_r3_d0.35_e0.1_m1,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 0.1, ""min_scale"": 1}",0.8466847090663058,4.6755074424898515
stab_r3_d0.35_e0.1_m2,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 0.1, ""min_scale"": 2}",0.8466847090663058,4.6755074424898515
stab_r3_d0.35_e0.05_m1,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 0.05, ""min_scale"": 1}",0.8484438430311232,4.741948579161028
stab_r3_d0.35_e0.05_m2,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 0.05, ""min_scale"": 2}",0.8484438430311232,4.741948579161028
stab_r3_d0.35_e0.02_m1,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 0.02, ""min_scale"": 1}",0.8510148849797023,4.902165087956698
stab_r3_d0.35_e0.02_m2,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 0.02, ""min_scale"": 2}",0.8510148849797023,4.902165087956698
stab_r3_d0.5_e1.0_m1,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 1.0, ""min_scale"": 1}",0.854127198917456,5.089309878213802
stab_r3_d0.5_e1.0_m2,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 1.0, ""min_scale"": 2}",0.854127198917456,5.089309878213802
stab_r3_d0.5_e0.1_m1,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 0.1, ""min_scale"": 1}",0.8542625169147496,5.1234100135317995
stab_r3_d0.5_e0.1_m2,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 0.1, ""min_scale"": 2}",0.8542625169147496,5.1234100135317995
stab_r3_d0.5_e0.05_m1,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 0.05, ""min_scale"": 1}",0.8550744248985115,5.176048714479026
stab_r3_d0.5_e0.05_m2,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 0.05, ""min_scale"": 2}",0.8550744248985115,5.176048714479026
stab_r3_d0.5_e0.02_m1,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 0.02, ""min_scale"": 1}",0.8562922868741543,5.303653585926928
stab_r3_d0.5_e0.02_m2,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 0.02, ""min_scale"": 2}",0.8562922868741543,5.303653585926928
stab_r3_d0.65_e1.0_m1,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 1.0, ""min_scale"": 1}",0.8585926928281461,5.626522327469553
stab_r3_d0.65_e1.0_m2,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 1.0, ""min_scale"": 2}",0.8585926928281461,5.626522327469553
stab_r3_d0.65_e0.1_m1,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 0.1, ""min_scale"": 1}",0.8585926928281461,5.654397834912043
stab_r3_d0.65_e0.1_m2,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 0.1, ""min_scale"": 2}",0.8585926928281461,5.654397834912043
stab_r3_d0.65_e0.05_m1,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 0.05, ""min_scale"": 1}",0.8588633288227334,5.696346414073072
stab_r3_d0.65_e0.05_m2,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 0.05, ""min_scale"": 2}",0.8588633288227334,5.696346414073072
stab_r3_d0.65_e0.02_m1,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 0.02, ""min_scale"": 1}",0.8595399188092017,5.796075778078484
stab_r3_d0.65_e0.02_m2,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 0.02, ""min_scale"": 2}",0.8595399188092017,5.796075778078484
margin_d0.2,margin_only,"{""delta"": 0.2}",0.7768606224627875,2.599729364005413
margin_d0.35,margin_only,"{""delta"": 0.35}",0.8158322056833559,3.2587280108254397
margin_d0.5,margin_only,"{""delta"": 0.5}",0.8354533152909337,3.977131258457375
margin_d0.65,margin_only,"{""delta"": 0.65}",0.8499323410013532,4.762652232746955
