method,kind,params,acc,avg_scales
stab_r2_d0.65_e0.1_m1,stability,"{""r"": 2, ""delta"": 0.65, ""eps"": 0.1, ""min_scale"": 1}",0.4294785688118207,8.495420686286481
stab_r2_d0.65_e0.1_m2,stability,"{""r"": 2, ""delta"": 0.65, ""eps"": 0.1, ""min_scale"": 2}",0.4294785688118207,8.495420686286481
stab_r2_d0.65_e0.05_m1,stability,"{""r"": 2, ""delta"": 0.65, ""eps"": 0.05, ""min_scale"": 1}",0.42996702894126265,8.544877274392478
stab_r2_d0.65_e0.05_m2,stability,"{""r"": 2, ""delta"": 0.65, ""eps"": 0.05, ""min_scale"": 2}",0.42996702894126265,8.544877274392478
stab_r2_d0.65_e0.02_m1,stability,"{""r"": 2, ""delta"": 0.65, ""eps"": 0.02, ""min_scale"": 1}",0.43094394920014656,8.644767370863354
stab_r2_d0.65_e0.02_m2,stability,"{""r"": 2, ""delta"": 0.65, ""eps"": 0.02, ""min_scale"": 2}",0.43094394920014656,8.644767370863354
stab_r3_d0.0_e1.0_m1,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 1.0, ""min_scale"": 1}",0.41006227866650385,4.3413115154475515
stab_r3_d0.0_e1.0_m2,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 1.0, ""min_scale"": 2}",0.41006227866650385,4.3413115154475515
stab_r3_d0.0_e0.1_m1,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 0.1, ""min_scale"": 1}",0.4105507387959458,4.362071070948834
stab_r3_d0.0_e0.1_m2,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 0.1, ""min_scale"": 2}",0.4105507387959458,4.362071070948834
stab_r3_d0.0_e0.05_m1,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 0.05, ""min_scale"": 1}",0.4121382342166321,4.432897789717915
stab_r3_d0.0_e0.05_m2,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 0.05, ""min_scale"": 2}",0.4121382342166321,4.432897789717915
stab_r3_d0.0_e0.02_m1,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 0.02, ""min_scale"": 1}",0.4169007204786909,4.717914275247283
stab_r3_d0.0_e0.02_m2,stability,"{""r"": 3, ""delta"": 0.0, ""eps"": 0.02, ""min_scale"": 2}",0.4169007204786909,4.717914275247283
stab_r3_d0.2_e1.0_m1,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 1.0, ""min_scale"": 1}",0.4288679936500183,6.364269141531323
stab_r3_d0.2_e1.0_m2,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 1.0, ""min_scale"": 2}",0.4288679936500183,6.364269141531323
stab_r3_d0.2_e0.1_m1,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 0.1, ""min_scale"": 1}",0.42923433874709976,6.380632555867627
stab_r3_d0.2_e0.1_m2,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 0.1, ""min_scale"": 2}",0.42923433874709976,6.380632555867627
stab_r3_d0.2_e0.05_m1,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 0.05, ""min_scale"": 1}",0.42984491390890217,6.427402613261693
stab_r3_d0.2_e0.05_m2,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 0.05, ""min_scale"": 2}",0.42984491390890217,6.427402613261693
stab_r3_d0.2_e0.02_m1,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 0.02, ""min_scale"": 1}",0.431310294297228,6.609720356575894
stab_r3_d0.2_e0.02_m2,stability,"{""r"": 3, ""delta"": 0.2, ""eps"": 0.02, ""min_scale"": 2}",0.431310294297228,6.609720356575894
stab_r3_d0.35_e1.0_m1,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 1.0, ""min_scale"": 1}",0.4308218341677861,7.4103065087312245
stab_r3_d0.35_e1.0_m2,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 1.0, ""min_scale"": 2}",0.4308218341677861,7.4103065087312245
stab_r3_d0.35_e0.1_m1,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 0.1, ""min_scale"": 1}",0.4308218341677861,7.419098791061179
stab_r3_d0.35_e0.1_m2,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 0.1, ""min_scale"": 2}",0.4308218341677861,7.419098791061179
stab_r3_d0.35_e0.05_m1,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 0.05, ""min_scale"": 1}",0.4308218341677861,7.448650628892417
stab_r3_d0.35_e0.05_m2,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 0.05, ""min_scale"": 2}",0.4308218341677861,7.448650628892417
stab_r3_d0.35_e0.02_m1,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 0.02, ""min_scale"": 1}",0.4319208694590304,7.570399316155819
stab_r3_d0.35_e0.02_m2,stability,"{""r"": 3, ""delta"": 0.35, ""eps"": 0.02, ""min_scale"": 2}",0.4319208694590304,7.570399316155819
stab_r3_d0.5_e1.0_m1,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 1.0, ""min_scale"": 1}",0.4304554890707046,8.10868237880083
stab_r3_d0.5_e1.0_m2,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 1.0, ""min_scale"": 2}",0.4304554890707046,8.10868237880083
stab_r3_d0.5_e0.1_m1,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 0.1, ""min_scale"": 1}",0.4304554890707046,8.116009280742459
stab_r3_d0.5_e0.1_m2,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 0.1, ""min_scale"": 2}",0.4304554890707046,8.116009280742459
stab_r3_d0.5_e0.05_m1,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 0.05, ""min_scale"": 1}",0.4304554890707046,8.138112101599708
stab_r3_d0.5_e0.05_m2,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 0.05, ""min_scale"": 2}",0.4304554890707046,8.138112101599708
stab_r3_d0.5_e0.02_m1,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 0.02, ""min_scale"": 1}",0.43167663939430945,8.21455611185737
stab_r3_d0.5_e0.02_m2,stability,"{""r"": 3, ""delta"": 0.5, ""eps"": 0.02, ""min_scale"": 2}",0.43167663939430945,8.21455611185737
stab_r3_d0.65_e1.0_m1,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 1.0, ""min_scale"": 1}",0.43106606423250704,8.65673464403468
stab_r3_d0.65_e1.0_m2,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 1.0, ""min_scale"": 2}",0.43106606423250704,8.65673464403468
stab_r3_d0.65_e0.1_m1,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 0.1, ""min_scale"": 1}",0.4311881792648675,8.661985590426182
stab_r3_d0.65_e0.1_m2,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 0.1, ""min_scale"": 2}",0.4311881792648675,8.661985590426182
stab_r3_d0.65_e0.05_m1,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 0.05, ""min_scale"": 1}",0.4311881792648675,8.67407497862987
stab_r3_d0.65_e0.05_m2,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 0.05, ""min_scale"": 2}",0.4311881792648675,8.67407497862987
stab_r3_d0.65_e0.02_m1,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 0.02, ""min_scale"": 1}",0.431310294297228,8.721089266088656
stab_r3_d0.65_e0.02_m2,stability,"{""r"": 3, ""delta"": 0.65, ""eps"": 0.02, ""min_scale"": 2}",0.431310294297228,8.721089266088656
margin_d0.2,margin_only,"{""delta"": 0.2}",0.4089632433752595,5.102942972279887
margin_d0.35,margin_only,"{""delta"": 0.35}",0.42410550738795944,6.691537428257418
margin_d0.5,margin_only,"{""delta"": 0.5}",0.4276468433264135,7.673098058370986
margin_d0.65,margin_only,"{""delta"": 0.65}",0.4289901086823788,8.403468066919038
